2026-04-10 21:25:59.697 | WARNING  | text2sparql_client.commands.ask:ask_command:182 - db26:7-en | HTTPSConnectionPool(host='26b.text2sparql.cc-eti.org', port=443): Read timed out. (read timeout=180)
2026-04-10 22:42:42.636 | INFO     | text2sparql_client.commands.ask:_retry_response:49 - db26:19-es | Retrying (3/5) after 15 seconds...
2026-04-10 22:49:07.737 | WARNING  | text2sparql_client.commands.ask:ask_command:182 - db26:26-en | HTTPSConnectionPool(host='26b.text2sparql.cc-eti.org', port=443): Read timed out. (read timeout=180)
2026-04-10 22:49:07.738 | INFO     | text2sparql_client.commands.ask:_retry_response:49 - db26:26-en | Retrying (1/5) after 15 seconds...
2026-04-10 22:52:22.898 | WARNING  | text2sparql_client.commands.ask:_retry_response:68 - db26:26-en | HTTPSConnectionPool(host='26b.text2sparql.cc-eti.org', port=443): Read timed out. (read timeout=180)
2026-04-10 22:52:22.898 | INFO     | text2sparql_client.commands.ask:_retry_response:49 - db26:26-en | Retrying (2/5) after 15 seconds...
2026-04-10 22:55:38.048 | WARNING  | text2sparql_client.commands.ask:_retry_response:68 - db26:26-en | HTTPSConnectionPool(host='26b.text2sparql.cc-eti.org', port=443): Read timed out. (read timeout=180)
2026-04-10 22:55:38.048 | INFO     | text2sparql_client.commands.ask:_retry_response:49 - db26:26-en | Retrying (3/5) after 15 seconds...
2026-04-10 22:58:53.230 | WARNING  | text2sparql_client.commands.ask:_retry_response:68 - db26:26-en | HTTPSConnectionPool(host='26b.text2sparql.cc-eti.org', port=443): Read timed out. (read timeout=180)
2026-04-10 22:58:53.230 | INFO     | text2sparql_client.commands.ask:_retry_response:49 - db26:26-en | Retrying (4/5) after 15 seconds...
2026-04-10 23:02:08.426 | WARNING  | text2sparql_client.commands.ask:_retry_response:68 - db26:26-en | HTTPSConnectionPool(host='26b.text2sparql.cc-eti.org', port=443): Read timed out. (read timeout=180)
2026-04-10 23:02:08.426 | INFO     | text2sparql_client.commands.ask:_retry_response:49 - db26:26-en | Retrying (5/5) after 15 seconds...
2026-04-10 23:05:23.555 | WARNING  | text2sparql_client.commands.ask:_retry_response:68 - db26:26-en | HTTPSConnectionPool(host='26b.text2sparql.cc-eti.org', port=443): Read timed out. (read timeout=180)
2026-04-10 23:05:23.555 | ERROR    | text2sparql_client.commands.ask:_retry_response:44 - db26:26-en | Maximum number of retries reached. Skipping question.
2026-04-10 23:08:23.682 | WARNING  | text2sparql_client.commands.ask:ask_command:182 - db26:26-es | HTTPSConnectionPool(host='26b.text2sparql.cc-eti.org', port=443): Read timed out. (read timeout=180)
2026-04-10 23:08:23.682 | INFO     | text2sparql_client.commands.ask:_retry_response:49 - db26:26-es | Retrying (1/5) after 15 seconds...
2026-04-10 23:11:38.809 | WARNING  | text2sparql_client.commands.ask:_retry_response:68 - db26:26-es | HTTPSConnectionPool(host='26b.text2sparql.cc-eti.org', port=443): Read timed out. (read timeout=180)
2026-04-10 23:11:38.810 | INFO     | text2sparql_client.commands.ask:_retry_response:49 - db26:26-es | Retrying (2/5) after 15 seconds...
2026-04-10 23:14:53.987 | WARNING  | text2sparql_client.commands.ask:_retry_response:68 - db26:26-es | HTTPSConnectionPool(host='26b.text2sparql.cc-eti.org', port=443): Read timed out. (read timeout=180)
2026-04-10 23:14:53.989 | INFO     | text2sparql_client.commands.ask:_retry_response:49 - db26:26-es | Retrying (3/5) after 15 seconds...
2026-04-10 23:18:09.118 | WARNING  | text2sparql_client.commands.ask:_retry_response:68 - db26:26-es | HTTPSConnectionPool(host='26b.text2sparql.cc-eti.org', port=443): Read timed out. (read timeout=180)
2026-04-10 23:18:09.118 | INFO     | text2sparql_client.commands.ask:_retry_response:49 - db26:26-es | Retrying (4/5) after 15 seconds...
2026-04-10 23:21:24.306 | WARNING  | text2sparql_client.commands.ask:_retry_response:68 - db26:26-es | HTTPSConnectionPool(host='26b.text2sparql.cc-eti.org', port=443): Read timed out. (read timeout=180)
2026-04-10 23:21:24.306 | INFO     | text2sparql_client.commands.ask:_retry_response:49 - db26:26-es | Retrying (5/5) after 15 seconds...
2026-04-10 23:24:40.534 | WARNING  | text2sparql_client.commands.ask:_retry_response:68 - db26:26-es | HTTPSConnectionPool(host='26b.text2sparql.cc-eti.org', port=443): Read timed out. (read timeout=180)
2026-04-10 23:24:40.534 | ERROR    | text2sparql_client.commands.ask:_retry_response:44 - db26:26-es | Maximum number of retries reached. Skipping question.
2026-04-10 23:27:40.688 | WARNING  | text2sparql_client.commands.ask:ask_command:182 - db26:27-en | HTTPSConnectionPool(host='26b.text2sparql.cc-eti.org', port=443): Read timed out. (read timeout=180)
2026-04-10 23:27:40.689 | INFO     | text2sparql_client.commands.ask:_retry_response:49 - db26:27-en | Retrying (1/5) after 15 seconds...
2026-04-10 23:30:55.822 | WARNING  | text2sparql_client.commands.ask:_retry_response:68 - db26:27-en | HTTPSConnectionPool(host='26b.text2sparql.cc-eti.org', port=443): Read timed out. (read timeout=180)
2026-04-10 23:30:55.822 | INFO     | text2sparql_client.commands.ask:_retry_response:49 - db26:27-en | Retrying (2/5) after 15 seconds...
2026-04-10 23:40:23.641 | WARNING  | text2sparql_client.commands.ask:ask_command:182 - db26:31-en | HTTPSConnectionPool(host='26b.text2sparql.cc-eti.org', port=443): Read timed out. (read timeout=180)
2026-04-10 23:40:23.641 | INFO     | text2sparql_client.commands.ask:_retry_response:49 - db26:31-en | Retrying (1/5) after 15 seconds...
2026-04-10 23:43:39.827 | WARNING  | text2sparql_client.commands.ask:_retry_response:68 - db26:31-en | HTTPSConnectionPool(host='26b.text2sparql.cc-eti.org', port=443): Read timed out. (read timeout=180)
2026-04-10 23:43:39.827 | INFO     | text2sparql_client.commands.ask:_retry_response:49 - db26:31-en | Retrying (2/5) after 15 seconds...
2026-04-10 23:46:54.980 | WARNING  | text2sparql_client.commands.ask:_retry_response:68 - db26:31-en | HTTPSConnectionPool(host='26b.text2sparql.cc-eti.org', port=443): Read timed out. (read timeout=180)
2026-04-10 23:46:54.980 | INFO     | text2sparql_client.commands.ask:_retry_response:49 - db26:31-en | Retrying (3/5) after 15 seconds...
2026-04-10 23:50:10.143 | WARNING  | text2sparql_client.commands.ask:_retry_response:68 - db26:31-en | HTTPSConnectionPool(host='26b.text2sparql.cc-eti.org', port=443): Read timed out. (read timeout=180)
2026-04-10 23:50:10.143 | INFO     | text2sparql_client.commands.ask:_retry_response:49 - db26:31-en | Retrying (4/5) after 15 seconds...
2026-04-10 23:53:25.248 | WARNING  | text2sparql_client.commands.ask:_retry_response:68 - db26:31-en | HTTPSConnectionPool(host='26b.text2sparql.cc-eti.org', port=443): Read timed out. (read timeout=180)
2026-04-10 23:53:25.248 | INFO     | text2sparql_client.commands.ask:_retry_response:49 - db26:31-en | Retrying (5/5) after 15 seconds...
2026-04-10 23:56:40.377 | WARNING  | text2sparql_client.commands.ask:_retry_response:68 - db26:31-en | HTTPSConnectionPool(host='26b.text2sparql.cc-eti.org', port=443): Read timed out. (read timeout=180)
2026-04-10 23:56:40.377 | ERROR    | text2sparql_client.commands.ask:_retry_response:44 - db26:31-en | Maximum number of retries reached. Skipping question.
2026-04-10 23:59:40.529 | WARNING  | text2sparql_client.commands.ask:ask_command:182 - db26:31-es | HTTPSConnectionPool(host='26b.text2sparql.cc-eti.org', port=443): Read timed out. (read timeout=180)
2026-04-10 23:59:40.530 | INFO     | text2sparql_client.commands.ask:_retry_response:49 - db26:31-es | Retrying (1/5) after 15 seconds...
2026-04-11 00:02:55.711 | WARNING  | text2sparql_client.commands.ask:_retry_response:68 - db26:31-es | HTTPSConnectionPool(host='26b.text2sparql.cc-eti.org', port=443): Read timed out. (read timeout=180)
2026-04-11 00:02:55.711 | INFO     | text2sparql_client.commands.ask:_retry_response:49 - db26:31-es | Retrying (2/5) after 15 seconds...
2026-04-11 00:06:10.842 | WARNING  | text2sparql_client.commands.ask:_retry_response:68 - db26:31-es | HTTPSConnectionPool(host='26b.text2sparql.cc-eti.org', port=443): Read timed out. (read timeout=180)
2026-04-11 00:06:10.842 | INFO     | text2sparql_client.commands.ask:_retry_response:49 - db26:31-es | Retrying (3/5) after 15 seconds...
2026-04-11 00:09:25.986 | WARNING  | text2sparql_client.commands.ask:_retry_response:68 - db26:31-es | HTTPSConnectionPool(host='26b.text2sparql.cc-eti.org', port=443): Read timed out. (read timeout=180)
2026-04-11 00:09:25.986 | INFO     | text2sparql_client.commands.ask:_retry_response:49 - db26:31-es | Retrying (4/5) after 15 seconds...
2026-04-11 00:16:41.722 | WARNING  | text2sparql_client.commands.ask:ask_command:182 - db26:35-en | HTTPSConnectionPool(host='26b.text2sparql.cc-eti.org', port=443): Read timed out. (read timeout=180)
2026-04-11 00:16:41.722 | INFO     | text2sparql_client.commands.ask:_retry_response:49 - db26:35-en | Retrying (1/5) after 15 seconds...
2026-04-11 00:19:56.882 | WARNING  | text2sparql_client.commands.ask:_retry_response:68 - db26:35-en | HTTPSConnectionPool(host='26b.text2sparql.cc-eti.org', port=443): Read timed out. (read timeout=180)
2026-04-11 00:19:56.882 | INFO     | text2sparql_client.commands.ask:_retry_response:49 - db26:35-en | Retrying (2/5) after 15 seconds...
2026-04-11 00:23:12.013 | WARNING  | text2sparql_client.commands.ask:_retry_response:68 - db26:35-en | HTTPSConnectionPool(host='26b.text2sparql.cc-eti.org', port=443): Read timed out. (read timeout=180)
2026-04-11 00:23:12.013 | INFO     | text2sparql_client.commands.ask:_retry_response:49 - db26:35-en | Retrying (3/5) after 15 seconds...
2026-04-11 00:28:58.341 | WARNING  | text2sparql_client.commands.ask:ask_command:182 - db26:35-es | HTTPSConnectionPool(host='26b.text2sparql.cc-eti.org', port=443): Read timed out. (read timeout=180)
2026-04-11 00:28:58.341 | INFO     | text2sparql_client.commands.ask:_retry_response:49 - db26:35-es | Retrying (1/5) after 15 seconds...
2026-04-11 00:32:13.493 | WARNING  | text2sparql_client.commands.ask:_retry_response:68 - db26:35-es | HTTPSConnectionPool(host='26b.text2sparql.cc-eti.org', port=443): Read timed out. (read timeout=180)
2026-04-11 00:32:13.493 | INFO     | text2sparql_client.commands.ask:_retry_response:49 - db26:35-es | Retrying (2/5) after 15 seconds...
2026-04-11 00:35:28.671 | WARNING  | text2sparql_client.commands.ask:_retry_response:68 - db26:35-es | HTTPSConnectionPool(host='26b.text2sparql.cc-eti.org', port=443): Read timed out. (read timeout=180)
2026-04-11 00:35:28.671 | INFO     | text2sparql_client.commands.ask:_retry_response:49 - db26:35-es | Retrying (3/5) after 15 seconds...
2026-04-11 00:38:43.801 | WARNING  | text2sparql_client.commands.ask:_retry_response:68 - db26:35-es | HTTPSConnectionPool(host='26b.text2sparql.cc-eti.org', port=443): Read timed out. (read timeout=180)
2026-04-11 00:38:43.801 | INFO     | text2sparql_client.commands.ask:_retry_response:49 - db26:35-es | Retrying (4/5) after 15 seconds...
2026-04-11 00:41:58.960 | WARNING  | text2sparql_client.commands.ask:_retry_response:68 - db26:35-es | HTTPSConnectionPool(host='26b.text2sparql.cc-eti.org', port=443): Read timed out. (read timeout=180)
2026-04-11 00:41:58.960 | INFO     | text2sparql_client.commands.ask:_retry_response:49 - db26:35-es | Retrying (5/5) after 15 seconds...
2026-04-11 00:45:15.217 | WARNING  | text2sparql_client.commands.ask:_retry_response:68 - db26:35-es | HTTPSConnectionPool(host='26b.text2sparql.cc-eti.org', port=443): Read timed out. (read timeout=180)
2026-04-11 00:45:15.218 | ERROR    | text2sparql_client.commands.ask:_retry_response:44 - db26:35-es | Maximum number of retries reached. Skipping question.
2026-04-11 00:51:37.258 | WARNING  | text2sparql_client.commands.ask:ask_command:182 - db26:40-es | HTTPSConnectionPool(host='26b.text2sparql.cc-eti.org', port=443): Read timed out. (read timeout=180)
2026-04-11 00:51:37.258 | INFO     | text2sparql_client.commands.ask:_retry_response:49 - db26:40-es | Retrying (1/5) after 15 seconds...
